date,activity
2019-01-01 00:30:00,36.950595907224525
2019-01-01 00:31:00,37.61886835912981
2019-01-01 00:32:00,36.793178178199696
2019-01-01 00:33:00,37.02514242606601
2019-01-01 00:34:00,36.148782105115956
2019-01-01 00:35:00,34.87371022013633
2019-01-01 00:36:00,34.96844402180375
2019-01-01 00:37:00,35.756747965856206
2019-01-01 00:38:00,34.65505593051465
2019-01-01 00:39:00,36.224610488700264
2019-01-01 00:40:00,36.51645257896598
2019-01-01 00:41:00,37.16507743909886
2019-01-01 00:42:00,35.40180561861392
2019-01-01 00:43:00,36.80067511728754
2019-01-01 00:44:00,37.94450985429048
2019-01-01 00:45:00,37.65133054247457
2019-01-01 00:46:00,36.90225523692848
2019-01-01 00:47:00,37.816320978762384
2019-01-01 00:48:00,37.74644728287964
2019-01-01 00:49:00,38.55487542882906
2019-01-01 00:50:00,37.85729924001857
2019-01-01 00:51:00,37.817689867680556
2019-01-01 00:52:00,38.093576266587135
2019-01-01 00:53:00,38.597407212276295
2019-01-01 00:54:00,36.51567265173753
2019-01-01 00:55:00,38.240807563069396
2019-01-01 00:56:00,36.189280889311846
2019-01-01 00:57:00,38.687055633030866
2019-01-01 00:58:00,38.62321531349322
2019-01-01 00:59:00,36.638416363529295
2019-01-01 01:00:00,38.62797972774818
2019-01-01 01:01:00,38.173749250283066
2019-01-01 01:02:00,37.369088746632315
2019-01-01 01:03:00,38.70119937591527
2019-01-01 01:04:00,38.07072424957707
2019-01-01 01:05:00,36.61337776965868
2019-01-01 01:06:00,36.60933152447415
2019-01-01 01:07:00,37.40754357828189
2019-01-01 01:08:00,36.557068705360855
2019-01-01 01:09:00,35.992596678065816
2019-01-01 01:10:00,37.77249944276701
2019-01-01 01:11:00,38.0442952919022
2019-01-01 01:12:00,36.81329240485318
2019-01-01 01:13:00,38.20912592469678
2019-01-01 01:14:00,37.36277563674811
2019-01-01 01:15:00,37.864662064898646
2019-01-01 01:16:00,36.79368523854504
2019-01-01 01:17:00,37.262691625498846
2019-01-01 01:18:00,36.67482886534512
2019-01-01 01:19:00,37.939021886538846
2019-01-01 01:20:00,37.29777012673539
2019-01-01 01:21:00,38.450954063092034
2019-01-01 01:22:00,38.107380575499654
2019-01-01 01:23:00,37.58884833075346
2019-01-01 01:24:00,37.55402445624052
2019-01-01 01:25:00,37.76543729942842
2019-01-01 01:26:00,37.37860422954421
2019-01-01 01:27:00,37.65258012514175
2019-01-01 01:28:00,37.98746047631877
2019-01-01 01:29:00,37.573806889900524
2019-01-01 01:30:00,37.55593596023563
2019-01-01 01:31:00,36.2912801678938
2019-01-01 01:32:00,36.41534056341297
2019-01-01 01:33:00,36.621932589698375
2019-01-01 01:34:00,37.82578074535349
2019-01-01 01:35:00,35.598235579741335
2019-01-01 01:36:00,37.46912084704801
2019-01-01 01:37:00,35.97784858934865
2019-01-01 01:38:00,37.970485341732385
2019-01-01 01:39:00,36.3939991802953
2019-01-01 01:40:00,37.964034230545934
2019-01-01 01:41:00,37.96517253074595
2019-01-01 01:42:00,39.03899304688858
2019-01-01 01:43:00,35.98952505791668
2019-01-01 01:44:00,37.25664713667121
2019-01-01 01:45:00,38.5280147697656
2019-01-01 01:46:00,38.02432826521304
2019-01-01 01:47:00,38.293544374657074
2019-01-01 01:48:00,39.75142304691303
2019-01-01 01:49:00,39.41064501615432
2019-01-01 01:50:00,39.35486309674225
2019-01-01 01:51:00,39.14635958285141
2019-01-01 01:52:00,38.282591747524236
2019-01-01 01:53:00,38.00361132008096
2019-01-01 01:54:00,38.467613097896574
2019-01-01 01:55:00,37.78853546503917
2019-01-01 01:56:00,38.42996259554382
2019-01-01 01:57:00,38.38425404840211
2019-01-01 01:58:00,38.02699024310367
2019-01-01 01:59:00,38.059892610692295
2019-01-01 02:00:00,38.37458557506144
2019-01-01 02:01:00,38.64869460006035
2019-01-01 02:02:00,38.047566591166195
2019-01-01 02:03:00,38.12640528133276
2019-01-01 02:04:00,38.62623481496129
2019-01-01 02:05:00,38.811811096251205
2019-01-01 02:06:00,37.448311897716756
2019-01-01 02:07:00,36.30561514863167
2019-01-01 02:08:00,36.98662748559023
2019-01-01 02:09:00,35.58187661700488
2019-01-01 02:10:00,36.67821490255719
2019-01-01 02:11:00,35.42985866507313
2019-01-01 02:12:00,36.995147629238495
2019-01-01 02:13:00,37.39495904665365
2019-01-01 02:14:00,36.09083082198705
2019-01-01 02:15:00,37.72857904840864
2019-01-01 02:16:00,36.61605426581451
2019-01-01 02:17:00,37.764356543243956
2019-01-01 02:18:00,37.43491597219799
2019-01-01 02:19:00,35.97805220810632
2019-01-01 02:20:00,35.41191554561231
2019-01-01 02:21:00,36.208906653370654
2019-01-01 02:22:00,36.65223479498086
2019-01-01 02:23:00,34.83590019326361
2019-01-01 02:24:00,37.63443148662054
2019-01-01 02:25:00,38.127787991864196
2019-01-01 02:26:00,37.7590776968167
2019-01-01 02:27:00,37.61120374892634
2019-01-01 02:28:00,38.43029865714419
2019-01-01 02:29:00,38.43104909456786
2019-01-01 02:30:00,37.71310902052832
2019-01-01 02:31:00,37.46786226853767
2019-01-01 02:32:00,38.238837273557905
2019-01-01 02:33:00,38.241209214413885
2019-01-01 02:34:00,36.88001476195336
2019-01-01 02:35:00,38.79903387703327
2019-01-01 02:36:00,38.93998683336297
2019-01-01 02:37:00,38.06236034661875
2019-01-01 02:38:00,38.10304001731312
2019-01-01 02:39:00,37.948959116248915
2019-01-01 02:40:00,37.701144641494665
2019-01-01 02:41:00,35.63199391677637
2019-01-01 02:42:00,37.18240147212251
2019-01-01 02:43:00,37.0906586805729
2019-01-01 02:44:00,36.72027556491414
2019-01-01 02:45:00,37.015485999526675
2019-01-01 02:46:00,37.00855224066877
2019-01-01 02:47:00,38.02182616498783
2019-01-01 02:48:00,36.81441042387157
2019-01-01 02:49:00,38.68104291804532
2019-01-01 02:50:00,38.659459168186864
