date,activity
2019-01-01 00:30:00,37.264993960219016
2019-01-01 00:31:00,37.79770789632256
2019-01-01 00:32:00,37.993200386162734
2019-01-01 00:33:00,37.46574930255363
2019-01-01 00:34:00,37.8858844784081
2019-01-01 00:35:00,36.77965976797428
2019-01-01 00:36:00,37.173365236366735
2019-01-01 00:37:00,37.56598454733403
2019-01-01 00:38:00,36.748872059616176
2019-01-01 00:39:00,37.247465678048385
2019-01-01 00:40:00,37.181090111438166
2019-01-01 00:41:00,37.770440412305206
2019-01-01 00:42:00,36.61254712716904
2019-01-01 00:43:00,37.71570429526713
2019-01-01 00:44:00,38.95517761447071
2019-01-01 00:45:00,37.97979303825081
2019-01-01 00:46:00,38.27828636172627
2019-01-01 00:47:00,38.715583863481704
2019-01-01 00:48:00,39.56098549260989
2019-01-01 00:49:00,39.974739159564834
2019-01-01 00:50:00,39.58822425179517
2019-01-01 00:51:00,39.912837926416586
2019-01-01 00:52:00,39.744352160264825
2019-01-01 00:53:00,39.404083065549926
2019-01-01 00:54:00,38.922619002580284
2019-01-01 00:55:00,39.40855643848697
2019-01-01 00:56:00,37.95278233724365
2019-01-01 00:57:00,39.873020835407544
2019-01-01 00:58:00,39.52032649322862
2019-01-01 00:59:00,38.01703523823714
2019-01-01 01:00:00,38.99517187603088
2019-01-01 01:01:00,39.649240158528535
2019-01-01 01:02:00,39.06661646004024
2019-01-01 01:03:00,39.71831967400506
2019-01-01 01:04:00,39.40333218218098
2019-01-01 01:05:00,38.798919484053876
2019-01-01 01:06:00,38.55200672761106
2019-01-01 01:07:00,38.79874382212203
2019-01-01 01:08:00,37.99964606150243
2019-01-01 01:09:00,36.721260324400404
2019-01-01 01:10:00,37.846933760415396
2019-01-01 01:11:00,37.59872315964081
2019-01-01 01:12:00,38.297145614714154
2019-01-01 01:13:00,38.46547143648331
2019-01-01 01:14:00,38.0622417566413
2019-01-01 01:15:00,38.865307741591124
2019-01-01 01:16:00,38.415995371430974
2019-01-01 01:17:00,38.4559246467298
2019-01-01 01:18:00,38.446513265100286
2019-01-01 01:19:00,38.79918776636305
2019-01-01 01:20:00,38.25916642251822
2019-01-01 01:21:00,38.92082643139385
2019-01-01 01:22:00,38.77539405385788
2019-01-01 01:23:00,38.47955897917803
2019-01-01 01:24:00,38.187494035147125
2019-01-01 01:25:00,38.54018074332359
2019-01-01 01:26:00,38.398333207778634
2019-01-01 01:27:00,37.98764350296497
2019-01-01 01:28:00,38.17860813126106
2019-01-01 01:29:00,38.42706665800749
2019-01-01 01:30:00,38.38043419231712
2019-01-01 01:31:00,37.96410474683424
2019-01-01 01:32:00,37.32540403680529
2019-01-01 01:33:00,38.17582380713777
2019-01-01 01:34:00,38.72018738752345
2019-01-01 01:35:00,37.80931719297692
2019-01-01 01:36:00,38.64621865551045
2019-01-01 01:37:00,37.879739364657496
2019-01-01 01:38:00,38.77684293872463
2019-01-01 01:39:00,38.133692279314886
2019-01-01 01:40:00,39.0231843697556
2019-01-01 01:41:00,39.07903827202752
2019-01-01 01:42:00,40.378219720723074
2019-01-01 01:43:00,38.14380934537975
2019-01-01 01:44:00,39.03831110355193
2019-01-01 01:45:00,39.667682753103676
2019-01-01 01:46:00,39.439229812068334
2019-01-01 01:47:00,39.68221377469981
2019-01-01 01:48:00,40.38854317780583
2019-01-01 01:49:00,40.047853510881694
2019-01-01 01:50:00,39.71364713000238
2019-01-01 01:51:00,39.34438574043666
2019-01-01 01:52:00,39.13155443513651
2019-01-01 01:53:00,38.105380787601504
2019-01-01 01:54:00,39.17583234761848
2019-01-01 01:55:00,38.85822277592377
2019-01-01 01:56:00,39.576132789689126
2019-01-01 01:57:00,39.39607887064379
